bug: ap_escape_html2 in http2env, pair: (ap_escape_html2, apr_pstrcat), support: 17, confidence: 425.00%
bug: strchr in ap_unescape_url, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in ap_unescape_urlencoded, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in ap_args_to_table, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in ap_construct_url, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in ap_field_noparam, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in unset_define, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in ap_scan_script_header_err_brigade, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in unescape_url, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in ap_byterange_filter, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in ap_run_sub_req, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in set_define, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in ap_ind, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in table_do_fn_check_lengths, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in ap_scan_script_header_err_strs_ex, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in getsfunc_STRING, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in server_hostname_port, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in ap_cookie_check_string, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in ap_scan_script_header_err_strs, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in dso_load, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in ap_strchr, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in ap_scan_script_header_err_ex, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in ap_invoke_handler, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in load_file, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in ap_parse_mutex, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in ap_unescape_url_keep2f, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in op_file_subr, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in ap_strchr_c, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in ap_parse_token_list_strict, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in request_var_fn, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: strchr in ap_getword_nulls, pair: (apr_palloc, strchr), support: 31, confidence: 81.58%
bug: apr_pool_create_ex in make_child, pair: (apr_pool_create_ex, strlen), support: 15, confidence: 115.38%
bug: apr_pool_create_ex in listener_thread, pair: (apr_pool_create_ex, strlen), support: 15, confidence: 115.38%
bug: apr_pool_create_ex in ap_core_output_filter, pair: (apr_pool_create_ex, strlen), support: 15, confidence: 115.38%
bug: apr_pool_create_ex in ap_core_reorder_directories, pair: (apr_pool_create_ex, strlen), support: 15, confidence: 115.38%
bug: apr_pool_create_ex in ap_create_scoreboard, pair: (apr_pool_create_ex, strlen), support: 15, confidence: 115.38%
bug: apr_pool_create_ex in child_main, pair: (apr_pool_create_ex, strlen), support: 15, confidence: 115.38%
bug: apr_pool_create_ex in ap_fixup_virtual_hosts, pair: (apr_pool_create_ex, strlen), support: 15, confidence: 115.38%
bug: apr_pool_create_ex in make_sub_request, pair: (apr_pool_create_ex, strlen), support: 15, confidence: 115.38%
bug: apr_pool_create_ex in setaside_remaining_output, pair: (apr_pool_create_ex, strlen), support: 15, confidence: 115.38%
bug: apr_table_do in ap_cookie_read, pair: (__ctype_b_loc, apr_table_do), support: 10, confidence: 166.67%
bug: apr_table_do in core_upgrade_handler, pair: (__ctype_b_loc, apr_table_do), support: 10, confidence: 166.67%
bug: apr_table_do in ap_send_http_trace, pair: (__ctype_b_loc, apr_table_do), support: 10, confidence: 166.67%
bug: apr_table_do in ap_get_mime_headers, pair: (__ctype_b_loc, apr_table_do), support: 10, confidence: 166.67%
bug: apr_table_do in ap_get_mime_headers_core, pair: (__ctype_b_loc, apr_table_do), support: 10, confidence: 166.67%
bug: apr_table_do in ap_send_interim_response, pair: (__ctype_b_loc, apr_table_do), support: 10, confidence: 166.67%
bug: ap_pass_brigade in ap_old_write_filter, pair: (ap_pass_brigade, apr_brigade_create), support: 29, confidence: 145.00%
bug: ap_pass_brigade in bail_out_on_error, pair: (ap_pass_brigade, apr_brigade_create), support: 29, confidence: 145.00%
bug: ap_pass_brigade in ap_sub_req_output_filter, pair: (ap_pass_brigade, apr_brigade_create), support: 29, confidence: 145.00%
bug: ap_pass_brigade in ap_http_outerror_filter, pair: (ap_pass_brigade, apr_brigade_create), support: 29, confidence: 145.00%
bug: apr_brigade_create in core_upgrade_handler, pair: (ap_pass_brigade, apr_brigade_create), support: 29, confidence: 96.67%
bug: apr_brigade_create in ap_xml_parse_input, pair: (ap_pass_brigade, apr_brigade_create), support: 29, confidence: 96.67%
bug: apr_brigade_create in core_create_proxy_req, pair: (ap_pass_brigade, apr_brigade_create), support: 29, confidence: 96.67%
bug: apr_brigade_create in ap_discard_request_body, pair: (ap_pass_brigade, apr_brigade_create), support: 29, confidence: 96.67%
bug: apr_brigade_create in ap_get_mime_headers, pair: (ap_pass_brigade, apr_brigade_create), support: 29, confidence: 96.67%
bug: apr_brigade_create in ap_byterange_filter, pair: (ap_pass_brigade, apr_brigade_create), support: 29, confidence: 96.67%
bug: apr_brigade_create in ap_core_input_filter, pair: (ap_pass_brigade, apr_brigade_create), support: 29, confidence: 96.67%
bug: apr_brigade_create in core_create_req, pair: (ap_pass_brigade, apr_brigade_create), support: 29, confidence: 96.67%
bug: apr_brigade_create in ap_core_output_filter, pair: (ap_pass_brigade, apr_brigade_create), support: 29, confidence: 96.67%
bug: apr_brigade_create in ap_parse_form_data, pair: (ap_pass_brigade, apr_brigade_create), support: 29, confidence: 96.67%
bug: apr_brigade_create in ap_send_interim_response, pair: (ap_pass_brigade, apr_brigade_create), support: 29, confidence: 96.67%
bug: apr_brigade_create in ap_save_brigade, pair: (ap_pass_brigade, apr_brigade_create), support: 29, confidence: 96.67%
bug: apr_brigade_create in ap_read_request, pair: (ap_pass_brigade, apr_brigade_create), support: 29, confidence: 96.67%
bug: apr_brigade_create in setaside_remaining_output, pair: (ap_pass_brigade, apr_brigade_create), support: 29, confidence: 96.67%
bug: apr_brigade_create in ap_get_client_block, pair: (ap_pass_brigade, apr_brigade_create), support: 29, confidence: 96.67%
bug: apr_brigade_create in ap_getline, pair: (ap_pass_brigade, apr_brigade_create), support: 29, confidence: 96.67%
bug: __ctype_tolower_loc in fix_hostname, pair: (__ctype_tolower_loc, strcasecmp), support: 10, confidence: 142.86%
bug: __ctype_tolower_loc in ap_find_list_item, pair: (__ctype_tolower_loc, strcasecmp), support: 10, confidence: 142.86%
bug: __ctype_tolower_loc in ap_exists_directive, pair: (__ctype_tolower_loc, strcasecmp), support: 10, confidence: 142.86%
bug: __ctype_tolower_loc in ap_set_string_slot_lower, pair: (__ctype_tolower_loc, strcasecmp), support: 10, confidence: 142.86%
bug: __ctype_tolower_loc in ap_get_list_item, pair: (__ctype_tolower_loc, strcasecmp), support: 10, confidence: 142.86%
bug: __ctype_tolower_loc in ap_content_type_tolower, pair: (__ctype_tolower_loc, strcasecmp), support: 10, confidence: 142.86%
bug: __ctype_tolower_loc in ap_get_remote_host, pair: (__ctype_tolower_loc, strcasecmp), support: 10, confidence: 142.86%
bug: __ctype_tolower_loc in ap_find_etag_weak, pair: (__ctype_tolower_loc, strcasecmp), support: 10, confidence: 142.86%
bug: __ctype_tolower_loc in register_filter, pair: (__ctype_tolower_loc, strcasecmp), support: 10, confidence: 142.86%
bug: __ctype_tolower_loc in ap_add_module_commands, pair: (__ctype_tolower_loc, strcasecmp), support: 10, confidence: 142.86%
bug: __ctype_tolower_loc in set_cgi_var, pair: (__ctype_tolower_loc, strcasecmp), support: 10, confidence: 142.86%
bug: __ctype_tolower_loc in ap_get_useragent_host, pair: (__ctype_tolower_loc, strcasecmp), support: 10, confidence: 142.86%
bug: __ctype_tolower_loc in ap_get_server_name, pair: (__ctype_tolower_loc, strcasecmp), support: 10, confidence: 142.86%
bug: __ctype_tolower_loc in ap_find_etag_strong, pair: (__ctype_tolower_loc, strcasecmp), support: 10, confidence: 142.86%
bug: __ctype_tolower_loc in ap_strcasecmp_match, pair: (__ctype_tolower_loc, strcasecmp), support: 10, confidence: 142.86%
bug: __ctype_tolower_loc in core_override_type, pair: (__ctype_tolower_loc, strcasecmp), support: 10, confidence: 142.86%
bug: __ctype_tolower_loc in find_list_item, pair: (__ctype_tolower_loc, strcasecmp), support: 10, confidence: 142.86%
bug: __ctype_tolower_loc in tolower_func, pair: (__ctype_tolower_loc, strcasecmp), support: 10, confidence: 142.86%
bug: __ctype_tolower_loc in ap_str_tolower, pair: (__ctype_tolower_loc, strcasecmp), support: 10, confidence: 142.86%
bug: __ctype_tolower_loc in ap_strcasestr, pair: (__ctype_tolower_loc, strcasecmp), support: 10, confidence: 142.86%
bug: apr_socket_close in close_listeners, pair: (apr_socket_close, log_error_core), support: 15, confidence: 115.38%
bug: apr_socket_close in ap_listen_pre_config, pair: (apr_socket_close, log_error_core), support: 15, confidence: 115.38%
bug: apr_socket_close in signal_threads, pair: (apr_socket_close, log_error_core), support: 15, confidence: 115.38%
bug: apr_socket_close in ap_close_listeners, pair: (apr_socket_close, log_error_core), support: 15, confidence: 115.38%
bug: apr_socket_close in ap_close_selected_listeners, pair: (apr_socket_close, log_error_core), support: 15, confidence: 115.38%
bug: apr_socket_close in ap_close_listeners_ex, pair: (apr_socket_close, log_error_core), support: 15, confidence: 115.38%
bug: apr_socket_close in ap_mpm_pod_killpg, pair: (apr_socket_close, log_error_core), support: 15, confidence: 115.38%
bug: apr_socket_close in ap_start_lingering_close, pair: (apr_socket_close, log_error_core), support: 15, confidence: 115.38%
bug: apr_socket_close in ap_lingering_close, pair: (apr_socket_close, log_error_core), support: 15, confidence: 115.38%
bug: apr_socket_close in close_listeners_on_exec, pair: (apr_socket_close, log_error_core), support: 15, confidence: 115.38%
bug: log_error_core in ap_check_pipeline, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in http2env, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_cookie_read, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in load_module, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_pcfg_openfile, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_init_rng, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in core_upgrade_handler, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_directory_walk, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_replace_stderr_log, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_update_vhost_from_headers, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_mpm_end_gen_helper, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_get_local_host, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_remove_module, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_log_assert, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in basic_http_header, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in make_child, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in op_url_subr, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in fix_hostname, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_xml_parse_input, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in listener_thread, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_parse_htaccess, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in set_recursion_limit, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_process_child_status, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_signal_server, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_remove_pid, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_core_translate, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in set_default_type, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in core_pre_connection, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in core_post_config, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_apply_accept_filter, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_set_listener, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_fatal_signal_setup, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_gname2id, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_switch_protocol, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_core_child_status, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in send_brigade_nonblocking, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_read_pid, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_process_request_internal, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in log_data_core, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in set_error_document, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_mpm_podx_signal, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_method_register, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in piped_log_spawn, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in main, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
bug: log_error_core in ap_unixd_mpm_set_signals, pair: (apr_socket_close, log_error_core), support: 15, confidence: 250.00%
